from,to,distance,distance normalised by mean labelledImageArea
3,10,27.711164307499814,1.042550155331875
8,9,21.855366335468418,0.9144732417382295
9,26,38.74971735413223,1.1634510049941564
10,31,35.636081356732696,1.0621467134007112
10,35,44.354292994877355,1.4004579116389113
24,28,29.266216382368917,0.9685798044473972
24,34,27.579391776865535,0.9687648741352488
26,29,34.711849711790244,1.0840342760436434
26,32,26.355395224333634,0.8200884752193384
26,36,52.955277476465454,1.4121748594972556
26,39,30.46514008030082,0.8101498930905836
26,48,52.041566639638575,1.3530833944509157
28,34,28.739803233548812,0.8710192002514716
28,43,34.27043752894556,0.9813779185309444
28,50,56.46131188202174,1.555660836058434
29,35,21.118158235482266,0.7730160974723106
29,39,44.74989077849088,1.5555098190753869
31,34,36.669227517803144,1.0848195848948619
31,35,36.67677524687619,1.0693433137209944
31,40,28.070668545644203,0.8416114226212544
31,68,44.868940597144054,1.335287627670398
32,36,29.02334722348699,1.0091243742198879
34,40,36.09174996752969,1.1672545809514139
34,50,43.81632875284961,1.257170166623191
35,39,46.61544911565844,1.3836202415758783
35,68,32.766189181291665,1.0327936730013558
36,45,31.667031493924902,0.8898937812595353
36,48,48.61548853781479,1.362215950981824
39,48,34.74754445915506,0.9706265612342513
39,60,38.897839440795714,1.0622368759301308
40,50,26.046887375137864,0.7567770370852652
40,68,39.12479825769693,1.2743497105568566
43,50,47.909482554001656,1.306114805078402
43,57,22.182483149412477,0.7033381366023738
43,66,45.60179518109424,1.3867336776080197
43,74,51.246342753418865,1.6261140014743858
45,48,42.78524047723404,1.1690623143626455
45,70,33.807701468711954,1.0240305468125144
48,60,46.439273763704506,1.238431124003973
48,70,32.04566248629349,0.9673951403413885
48,75,41.86924831050477,1.2410936254688576
48,78,45.12657611967313,1.4408104358844915
50,66,23.732214866605325,0.6911108795443258
50,69,49.27321886256437,1.492510876127771
50,80,51.42092412072644,1.3802593059431845
60,68,44.46552054694148,1.2770367938714875
60,69,45.646017018152364,1.375652531389828
60,76,34.63108053250726,0.9695217104833468
60,78,38.591706841523774,1.1964931729780164
66,74,22.57721939490162,0.7851515203221844
66,80,45.9166940227523,1.3697081741623605
66,89,36.42500003875317,1.3319073342272616
68,69,31.59102655522697,1.0849116439878066
69,76,28.976985460299908,0.959836351937877
69,80,30.298105661377747,0.9419950000481596
70,75,25.42084023193702,0.8527592709049815
74,81,24.91702479029582,0.7987704682174956
74,89,33.016170163868104,1.285440093239002
75,78,21.97556533756397,0.7907703246907362
76,80,37.95263566390258,1.091329269774844
80,89,26.94830610107386,0.8712829905572657
81,84,24.105915600215607,0.7725276365788531
