Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
842752,388.125,388.125,19.9209,-65.4524,0.999999
256,640.969,640.969,61.9554,94.5027,0.999999
128,257.844,257.844,-119.888,-166.723,0.999999
384,105,105,-188.435,71.0778,0.999999
64,561.156,561.156,-81.0159,-49.2647,0.999999
320,336.839,336.839,-22.6693,14.787,0.999999
192,249.734,249.734,26.9288,-34.1221,0.999999
448,141.656,141.656,-159.879,107.988,0.999999
160,360.875,360.875,4.51175,-160.283,0.999999
416,251.469,251.469,-181.325,-191.198,0.999999
96,367.844,367.844,-133.6,-118.142,0.999999
352,113,113,-76.6951,113.165,0.999999
842720,53.4375,53.4375,-134.083,77.828,0.999999
16,117.625,117.625,-124.175,50.907,0.999999
272,378.344,378.344,120.83,101.121,0.999999
144,485.281,485.281,-24.5535,-174.083,0.999999
400,70.6563,70.6563,135.157,78.7745,0.999999
80,61.5625,61.5625,-39.5713,-80.5827,0.999999
208,44.1875,44.1875,44,-86.5833,0.999999
842704,59.25,59.25,-199.933,-93.6746,0.999999
304,56.5,56.5,22.9945,47.2242,0.999999
176,104.796,104.796,-15.011,-23.6271,0.999999
432,169.196,169.196,-111.346,142.699,0.999999
240,54.5625,54.5625,111.875,3.40979,0.999999
842736,78.75,78.75,59.8148,43.4167,0.999999
842760,117.667,117.667,-69.5013,-9.07467,0.999999
264,73.75,73.75,51.0542,83.2277,0.999999
136,360.094,360.094,-89.9715,-187.437,0.999999
392,354.969,354.969,-161.912,-182.203,0.999999
72,88.3073,88.3073,-21.532,-58.3128,0.999999
200,372.594,372.594,62.1422,-44.3588,0.999999
456,824.188,824.188,91.1328,56.2648,0.999999
842696,63.25,63.25,-184.467,-117.914,0.999999
40,428.563,428.563,-120.702,-43.4511,0.999999
842792,74.5313,74.5313,-40.011,-122.763,0.999999
296,527.958,527.958,-6.23917,78.1029,0.999999
168,44.7656,44.7656,6.49949,-106.803,0.999999
360,215.188,215.188,-37.7051,101.632,0.999999
232,212.531,212.531,105.685,39.515,0.999999
488,505.719,505.719,-46.5268,138.671,0.999999
842728,53,53,-67.2594,133.268,0.999999
842776,338.594,338.594,-196.503,-34.9515,0.999999
152,18.5625,18.5625,-134.333,-175.75,0.999999
408,218.594,218.594,83.7429,-66.4964,0.999999
88,189.469,189.469,-145.099,-108.217,0.999999
344,68.0938,68.0938,-78.8095,46.8297,0.999999
216,78.0938,78.0938,0.448563,2.39441,0.999999
472,183.281,183.281,-102.478,92.366,0.999999
842712,97.4063,97.4063,-157.35,19.0607,0.999999
56,335.813,335.813,-169.525,-123.325,0.999999
312,84.5938,84.5938,-50.0755,23.1058,0.999999
440,140.906,140.906,-105.603,-24.7932,0.999999
120,71.625,71.625,-36.2958,-128.309,0.999999
248,40.9961,40.9961,150.299,49.0991,0.999999
842744,53.5937,53.5937,9.91628,161.055,0.999999
4,260.375,260.375,-188.242,18.7804,0.999999
842756,72.75,72.75,74.2389,-40.5475,0.999999
132,324.562,324.562,-102.65,-162.499,0.999999
388,307.719,307.719,40.2116,-106.251,0.999999
68,216.531,216.531,-58.7093,-47.4494,0.999999
842692,55.625,55.625,-132.073,-150.799,0.999999
292,310.922,310.922,11.1184,116.004,0.999999
164,77.3594,77.3594,-6.64654,-105.957,0.999999
420,29.625,29.625,-179.684,-181.389,0.999999
100,34.125,34.125,-110.169,-122.137,0.999999
356,71.8125,71.8125,-66.8688,85.8323,0.999999
228,49.5625,49.5625,77.9645,16.6006,0.999999
484,130.438,130.438,-30.8046,130.591,0.999999
842724,13.9688,13.9688,-127.445,132.294,0.999999
20,436.406,436.406,-106.091,28.5273,0.999999
