Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
841728,0.0,pavement cell,-199.575,77.2239,1
842752,1.0,guard cell,-158.728,98.9618,1
842240,2.0,small cells,-112.326,-181.349,1
841984,0.0,pavement cell,104.473,-1.5252,1
842496,0.0,pavement cell,-179.345,-154.096,1
841856,0.0,pavement cell,47.6755,159.739,1
842368,0.0,pavement cell,198.865,-109.814,1
841792,0.0,pavement cell,-103.294,89.085,1
842304,0.0,pavement cell,81.5669,-250.986,1
842048,0.0,pavement cell,129.477,-45.0349,1
841920,0.0,pavement cell,159.073,144.913,1
842432,2.0,small cells,-96.2901,-271.096,1
842688,0.0,pavement cell,67.3018,-132.233,1
841664,0.0,pavement cell,88.3604,262.976,1
841760,0.0,pavement cell,-158.091,120.143,1
842016,1.0,guard cell,-111.981,-19.1777,1
842528,3.0,peripheral cells,-214.341,97.6186,1
841888,3.0,peripheral cells,226.867,245.733,1
842400,0.0,pavement cell,-102.772,-225.169,1
842144,0.0,pavement cell,-197.654,-122.787,1
842656,1.0,guard cell,75.735,139.442,1
841632,3.0,peripheral cells,50.038,365.165,1
841824,0.0,pavement cell,-177.376,45.2179,1
842336,3.0,peripheral cells,139.18,-224.653,1
842080,0.0,pavement cell,237.417,21.6146,1
842592,3.0,peripheral cells,112.311,-263.781,1
841952,0.0,pavement cell,75.1254,63.7183,1
842464,3.0,peripheral cells,-161.505,-307.038,1
842720,1.0,guard cell,-159.244,-256.104,1
841696,2.0,small cells,-15.8392,332.495,1
842256,0.0,pavement cell,-39.4031,-257.889,1
841872,2.0,small cells,137.917,194.4,1
842640,2.0,small cells,-28.4175,-135.439,1
841808,2.0,small cells,-21.4036,99.4762,1
842320,0.0,pavement cell,3.02593,-272.95,1
842064,0.0,pavement cell,134.664,-77.6286,1
842576,3.0,peripheral cells,233.676,-4.10857,1
841936,0.0,pavement cell,169.639,63.7478,1
842448,3.0,peripheral cells,5.90593,-311.02,1
842192,0.0,pavement cell,-107.549,-160.219,1
842704,1.0,guard cell,33.601,167.928,1
841680,2.0,small cells,-49.7714,219.157,1
841776,1.0,guard cell,-94.1926,105.277,1
842288,2.0,small cells,31.6709,-235.352,1
842032,0.0,pavement cell,32.0577,-35.7618,1
842544,0.0,pavement cell,165.738,238.631,1
841904,1.0,guard cell,103.379,189.462,1
842160,0.0,pavement cell,-217.665,-144.434,1
842672,0.0,pavement cell,-85.8868,-264.975,1
841648,0.0,pavement cell,83.2646,283.48,1
841840,0.0,pavement cell,-26.586,21.8103,1
842352,2.0,small cells,91.0523,-162.185,1
842096,2.0,small cells,-18.3318,-80.6599,1
842608,0.0,pavement cell,-72.6204,-177.244,1
841968,1.0,guard cell,154.67,35.9421,1
842736,1.0,guard cell,-13.6114,-48.5665,1
841712,0.0,pavement cell,-64.2032,157.617,1
