Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
512,11.107,11.107,45.6866,13.0837,-0.497067
256,29.6824,29.6824,-40.362,-20.1999,5.24643
384,29.9097,29.9097,-22.9537,13.0867,13.3951
64,27.9305,27.9305,-35.7726,19.8954,6.20654
288,32.5266,32.5266,-34.7634,-29.9318,4.90051
416,23.1894,23.1894,-18.1125,35.825,8.84884
224,31.0221,31.0221,4.12204,-9.9012,16.4286
480,34.4683,34.4683,-7.81793,-45.8706,1.74847
528,27.9044,27.9044,-3.36771,-4.65667,17.0462
144,32.8057,32.8057,-4.21023,22.9517,14.1212
336,30.3271,30.3271,-27.7593,-25.2177,9.06382
208,44.0997,44.0997,11.6206,-32.6319,8.36835
464,19.5536,19.5536,-8.47409,-30.0702,10.9162
48,39.9366,39.9366,13.488,-22.9639,12.4991
304,23.421,23.421,15.8135,32.7647,8.1666
176,33.8275,33.8275,3.02582,-49.2818,-1.17905
432,25.8588,25.8588,43.6375,-18.8892,-0.469862
112,25.3977,25.3977,41.7123,-23.6756,-1.00413
368,8.72949,8.72949,5.63543,-50.5659,-2.54728
496,12.6546,12.6546,45.111,-15.3913,-0.380551
136,28.3174,28.3174,26.3011,-37.0162,0.550507
328,26.7017,26.7017,-31.9538,17.4676,8.78657
296,35.4917,35.4917,15.7956,8.99255,14.3057
168,14.615,14.615,47.4844,-16.5122,-2.19725
424,32.4643,32.4643,24.1091,-6.41586,12.2421
104,38.6014,38.6014,-18.0614,-9.48511,15.091
360,14.4605,14.4605,-26.0145,-31.2832,7.2258
488,26.2535,26.2535,-8.27318,-0.851821,17.062
280,29.1534,29.1534,-37.2111,8.59233,7.88417
152,39.5051,39.5051,-0.335041,2.98674,17.0274
408,34.5244,34.5244,33.2189,-5.66614,8.38016
344,26.6696,26.6696,-27.6288,15.8753,11.1073
184,29.1325,29.1325,8.86314,28.2882,11.3959
440,17.0975,17.0975,-13.9321,-10.9107,15.8431
120,28.8303,28.8303,25.1452,-27.6532,6.50242
376,20.6424,20.6424,41.4776,-2.24789,3.95487
248,21.6279,21.6279,-42.3461,-6.63658,6.16478
504,20.9137,20.9137,-1.77402,-44.1676,3.23329
4,39.0104,39.0104,9.22416,-14.3414,15.4659
388,34.3149,34.3149,21.5492,-0.619077,13.281
68,33.4664,33.4664,-34.0039,-15.7997,9.00583
452,34.4082,34.4082,-12.6562,-38.8851,6.08885
36,18.8924,18.8924,34.8779,24.8089,3.39454
548,9.24115,9.24115,32.7859,-38.9663,-3.73491
292,26.4633,26.4633,-37.9679,-11.4242,7.99448
164,45.8111,45.8111,7.43532,-20.9505,14.3457
484,29.3521,29.3521,-5.94096,-26.8704,12.3197
532,35.1692,35.1692,-1.17406,27.9847,12.5592
148,28.6765,28.6765,29.2609,-21.4943,7.00874
340,41.5924,41.5924,-30.1228,-3.5449,11.8056
468,46.8108,46.8108,-8.14091,-12.4567,16.0701
52,26.7738,26.7738,4.29082,24.094,13.3111
308,36.1912,36.1912,-34.3008,-7.944,9.8863
180,23.3444,23.3444,4.0387,-44.6736,2.34141
436,30.726,30.726,42.521,-7.64369,2.76387
116,41.5113,41.5113,-15.0831,18.2198,14.2198
268,19.6558,19.6558,37.8444,-24.9696,0.896759
140,22.5947,22.5947,-4.19924,-33.3623,9.69946
76,24.6435,24.6435,-30.2909,11.9313,10.9072
332,35.5094,35.5094,33.3521,-22.858,4.45304
44,37.3326,37.3326,13.4984,-37.4529,5.28923
428,47.7381,47.7381,24.0181,17.0767,10.9394
108,42.2522,42.2522,-15.7759,-20.5355,13.2047
364,31.8195,31.8195,-28.011,-9.91427,12.2427
492,25.4561,25.4561,-6.68018,30.8221,11.7723
540,26.1656,26.1656,31.132,14.5114,8.53296
284,26.5002,26.5002,14.6711,-28.3919,9.82596
412,38.2274,38.2274,-19.1712,-2.11864,15.3593
92,30.1681,30.1681,20.183,27.5279,9.03605
348,21.2807,21.2807,-29.3207,30.1612,6.90444
220,42.0603,42.0603,36.3036,13.8506,5.82292
60,15.7058,15.7058,-38.2043,24.2192,3.67214
444,50.1509,50.1509,-12.9785,23.2816,13.4297
124,37.8568,37.8568,-11.2728,36.6094,9.21675
380,32.515,32.515,-23.077,-12.9207,13.3701
252,36.4781,36.4781,13.0645,16.9959,13.747
508,36.2483,36.2483,45.1944,5.56278,1.06101
2,29.5028,29.5028,6.82362,-36.3241,7.29252
514,42.8846,42.8846,-3.08396,41.7635,6.38304
258,26.7684,26.7684,-40.016,-4.80453,7.42598
386,25.8991,25.8991,-24.7019,24.82,10.109
450,37.6386,37.6386,42.7256,12.345,1.81655
34,23.0901,23.0901,9.96932,41.6045,4.79003
290,27.2712,27.2712,15.0613,-17.5389,13.7826
418,16.1569,16.1569,5.78018,-17.8753,15.423
482,36.9663,36.9663,-6.31202,-41.2011,5.22332
530,44.2754,44.2754,-0.914715,11.464,16.299
274,17.2075,17.2075,-38.4403,-27.3888,4.41749
82,33.2743,33.2743,-29.6597,22.5174,8.54047
210,34.2619,34.2619,34.2324,-10.7173,7.00293
466,47.2513,47.2513,-7.72607,-22.158,13.6914
50,22.8797,22.8797,2.51499,21.2369,14.3857
178,29.3978,29.3978,8.06148,18.8762,14.2174
434,16.8572,16.8572,42.9641,-13.0151,1.52624
114,21.494,21.494,-15.0169,-46.7172,0.144296
370,27.9486,27.9486,-24.1273,35.4181,7.63437
522,30.3486,30.3486,-1.24058,-31.2182,10.692
266,26.6309,26.6309,4.00072,28.9568,11.8
394,21.0136,21.0136,-20.2883,-44.1189,0.89141
458,31.6508,31.6508,24.9833,10.942,11.5882
234,10.6157,10.6157,14.3624,-47.5263,-2.21728
26,23.4857,23.4857,34.4259,-0.777206,8.29333
538,41.2773,41.2773,29.2556,-1.63029,10.5866
282,19.4698,19.4698,16.6425,-42.7241,0.566565
410,23.2308,23.2308,-19.2903,-15.1239,13.9296
90,23.4321,23.4321,19.2204,-15.8051,12.8306
346,18.6359,18.6359,-28.1418,27.1956,8.1165
474,25.693,25.693,-7.67887,26.5813,13.0941
58,24.0173,24.0173,-38.4313,-16.2366,6.97686
314,18.6932,18.6932,47.6457,7.83039,-1.03883
122,29.846,29.846,-12.275,9.2009,16.2052
378,27.0756,27.0756,-23.1741,-24.5658,10.7008
250,27.0259,27.0259,12.1629,4.19652,15.4064
506,25.6192,25.6192,8.17612,-45.2333,1.10209
134,13.1276,13.1276,-6.20941,-49.8667,-1.3634
390,36.5405,36.5405,21.8073,6.06124,12.9492
70,27.4084,27.4084,-32.7683,8.07592,10.3698
198,28.0354,28.0354,1.50159,-27.8792,11.9136
454,31.5916,31.5916,26.0768,-19.197,9.05893
38,37.2828,37.2828,3.57487,-3.98482,16.7012
294,29.1204,29.1204,-35.2167,2.42015,9.66506
486,19.9747,19.9747,-5.62181,-8.12617,16.7878
534,22.2214,22.2214,-0.367676,45.5453,3.96941
278,19.9793,19.9793,32.717,-33.8078,-0.486906
150,19.9909,19.9909,0.960236,-36.652,7.88621
86,33.5864,33.5864,39.5808,-14.4554,3.26012
470,21.7247,21.7247,-9.7949,-5.83871,16.8807
54,28.0619,28.0619,-40.9443,10.0121,5.32056
310,34.109,34.109,-34.2648,25.2966,5.63214
