from,to,distance,distance normalised by mean labelledImageArea
114426,114811,53.288265228623246,1.4407402073072275
114426,115219,34.0931742794375,1.1500745613085077
114426,118261,23.97342595062293,0.7964369181997244
114426,120691,44.00089038555471,1.1923296638800442
114604,115152,52.90353805219553,1.5326998126924236
114604,115272,28.783831940589494,0.8321080753073237
114604,118521,45.15748601006148,1.1554293930532933
114604,120659,58.68453584446586,1.4595637154931138
114635,114935,42.62248827440275,1.1127337348542647
114635,115909,43.992933779983346,1.1066434741347317
114659,114665,35.10701209587622,1.1002735589596857
114659,114937,50.118703077793235,1.4859789861964
114659,115275,36.26880844701681,1.0599773072277527
114665,115275,40.61902563039147,1.2479770207798668
114665,120801,54.938820318605295,1.4310791800430323
114665,120803,42.24887502809511,1.3945691637840207
114811,115219,37.91921172754516,1.0677497335350705
114811,115711,40.66396052868437,1.0541180238001662
114811,118168,39.52793604791932,0.9929887139442718
114872,115780,39.98296504040813,1.1155696778232476
114872,115910,52.14595468969381,1.2131965357286656
114872,120669,29.28413154504672,0.7672271467658393
114935,114937,36.3123324872088,0.8983908777078555
114935,115909,69.36695595716738,1.4673026520308632
114935,120201,81.62838249004878,1.6221928368691603
114937,116212,50.83403133777605,1.2822473144807827
114979,116243,49.69604176833404,1.2564959188958391
114979,120280,33.02836759529598,0.8129100827028785
114979,120801,40.16813449103655,0.9297681089746054
115152,115524,48.729666931859896,1.4559612837149611
115152,115761,52.903544909505825,1.405645957092016
115152,118640,31.065642951299104,1.0390373059270668
115191,115761,31.602407418581258,0.8366687201584542
115191,118689,33.45994797664813,0.9929699152655459
115191,120669,47.8774993303744,1.2342997513052536
115219,115236,29.535601295062587,0.9974934090010736
115219,116100,44.545263757868824,1.2047480470650869
115236,116100,41.89447956263931,1.0919804019897983
115242,116757,46.70007409426674,1.2708691213408057
115242,120614,28.44161357561135,0.7584443770297271
115242,120621,38.091038947402055,1.2246773472238417
115242,120808,46.256851909269066,1.41346608510691
115272,120656,38.04145649697052,1.134401988511659
115275,116212,51.6465777854874,1.2891918786642884
115275,120803,35.04336431753664,1.071062192011936
115344,116704,29.49619516887052,1.022528677963781
115344,119883,56.14526226418038,1.1963212342673648
115377,116201,47.58933424255901,1.1142217145694329
115377,119217,55.026861199781344,1.467518635543746
115377,120680,44.33019269346795,1.1382386061342398
115377,120709,44.845898575900996,1.0646542502198582
115406,116022,50.630313591760434,1.3022022972792782
115406,116763,30.004496419203573,0.9899881063284295
115406,119905,65.65724292871273,1.5399116183042323
115406,120586,53.20222285976405,1.4171494380156868
115407,116712,58.18673075457066,1.4476707632971728
115407,120368,48.65791812238511,1.0378279310975649
115407,120381,33.55022553445656,0.9216764510683476
115407,120382,54.070523301304405,1.4859166195328164
115407,120844,47.325924380550674,1.3024946606528653
115475,115524,31.953074730024042,0.9281207172887916
115475,118521,39.576188652836436,1.1121723526098257
115475,119741,49.69689491471371,1.5227601882480568
115508,116147,37.26162712026946,1.0793242283141145
115508,116858,44.720152911299394,1.2013995830538335
115508,119067,51.19370143298881,1.3064868895709745
115524,118640,39.58775023114599,1.1678864459226885
115524,119415,71.17260857634484,1.4999954044937258
115638,119133,34.426272485559615,1.1357226848617306
115638,119385,41.34415390427043,1.2919448818144699
115711,116521,49.51913987712227,1.5141489076843881
115711,118168,47.57401900459958,1.3082875259432964
115711,120647,49.899532526292255,1.358687183020007
115761,118689,50.67274903900516,1.2375100262100753
115761,120659,58.07163779169657,1.3531752350701858
115776,115780,42.25446560819459,1.16399158151796
115776,120669,55.17315504418793,1.4292997514630534
115780,115910,47.631574433773444,0.9842326844543265
115780,117547,52.62107239496455,1.469310455042891
115909,116531,55.92730692935251,1.1362399482178747
115909,120201,40.41066003702614,0.7857179718078708
115910,116201,50.69753303396528,1.024146610175617
115910,116683,66.84141660542512,1.3543060210849949
115910,119052,55.923026359846624,1.3037174112378072
115910,119217,47.247277682423146,1.0480663038656024
115910,120122,77.33574243187945,1.3956064855164192
115932,119997,28.40882743954771,0.7647244116172199
116018,117241,38.62275641846397,1.0507815929233542
116018,120040,31.086015416743262,0.7771383641524874
116022,117080,34.21666039723924,0.784240381670343
116022,117398,42.27236692332237,0.9965921176016508
116022,119883,52.50979066088531,0.9769698771477497
116022,119905,80.40836130278991,1.6125626117688912
116022,120758,47.07136469840236,1.2045600475486569
116073,119772,60.72106190688698,1.5598115585936185
116073,120157,61.072697498800565,1.5139072877905468
116073,120543,49.290414393540054,1.1210186655637528
116073,120562,27.85457177358862,0.8334467746111517
116100,116107,53.50218696100188,1.4331998394450816
116100,117042,48.620178069016816,1.2540723937104634
116100,120647,56.88660448128714,1.3728336272073745
116100,120649,34.89606998207103,0.9013161467905436
116103,116858,29.927456966137306,0.79078031748942
116103,118281,58.155981474329,1.343459752585729
116107,117042,30.435760483564373,0.9956953013813231
116107,117046,35.62587816765926,1.097208438851425
116147,116890,55.98205431645036,1.297834770672449
116147,117925,69.08081833389063,1.5639594908047274
116147,119067,57.84342494908131,1.4350600774379343
