from,to,distance,distance normalised by mean labelledImageArea
114,782,43.09582691270699,0.9015094009187388
114,870,51.345972582959234,1.1283630121243684
129,415,50.57040209667707,1.1088933939261993
129,417,53.680890971228294,1.2345736894272705
129,532,64.50938575036969,1.4190195855568097
129,683,46.002611214038716,1.1827114677185355
129,712,56.32055351667276,1.2544470963014263
129,795,31.217020706819543,0.8632334442754738
129,1026,58.25870371120526,1.4035817532310435
191,816,44.18644019560752,1.0112107850610972
191,968,27.848328428291705,0.7577362678259496
191,1030,63.85993234932214,1.5012677694996406
191,1180,57.57103873832745,1.3963459095522075
298,301,31.09144309999136,0.8819176361962391
298,576,38.809702665828276,0.9900998156373935
298,843,42.93370391673656,1.2582145939458107
298,901,41.012576266798945,1.1288553896450642
301,843,38.10854657435785,1.0701186563756429
330,832,38.72122155265766,0.9066076328841697
330,1105,33.40890308360932,0.7248218781461842
330,1110,49.702139264422,1.0796843203281943
330,1172,43.19304307408776,1.050882075126163
357,543,43.47908175168836,0.9675058422591885
357,638,49.444253177998334,1.1935311843762184
357,913,34.38549491428036,0.7752389211624859
357,1014,48.155480689221655,1.1341270519605187
357,1155,49.91085793021394,1.0587077796482032
371,450,65.52896013219303,1.3210450260705084
371,751,42.263725250976165,0.9125701828132086
371,830,37.01617181179058,0.7972477682677477
371,1172,51.64699363264041,1.2312530673115893
388,511,59.7149719680291,1.2787254385562448
388,691,64.46634936926397,1.2858099638796257
388,705,59.25136338583274,1.4125014529386595
388,827,37.9519027450535,0.7626516704094712
388,858,52.74847589693943,1.1376147929777265
388,1188,36.71419440625109,0.8132227867844314
415,417,44.48664811248539,0.8766484467631983
415,532,40.821430946423234,0.7782615315221099
415,755,52.80449628707389,0.9614773028665964
415,767,66.0237338747181,1.278446231463194
417,421,50.4432038791243,0.9609467071951978
417,712,49.685585556469995,0.9915050932217312
417,755,60.2398269489455,1.1329582295758782
421,568,45.507266255621204,0.8370406134348006
421,712,69.10442708414853,1.2875441534448637
421,755,76.79144174672071,1.3582197225972399
421,827,55.42153402144333,1.0148821655150604
421,844,78.47495441304824,1.5200562236900326
421,921,52.00255612265613,1.0232085716177257
426,483,46.08769475559502,0.9434785266326382
426,575,45.1127596116664,1.0780840006270962
426,644,43.2694335597313,0.9320688634291533
426,775,42.56982673502441,0.8142464026536408
426,892,70.9878879880223,1.5024808607590514
426,1222,70.21487568670901,1.48223718752439
428,539,42.49585288013405,1.0762859497551704
428,694,54.81212443511017,1.3063954393899728
428,740,52.20790332928531,1.4307912239739935
428,788,53.68663495033004,1.3325171547976669
428,856,46.44482327547387,1.2563281784865181
428,1168,41.68460457111235,0.9380813861192586
428,1214,41.50768411378793,0.9468389242143257
450,529,73.4483786703417,1.3858283325715317
