from,to,distance,distance normalised by mean labelledImageArea
2,5,12.421997896516713,0.9775697473070482
2,14,15.865035331779467,1.4109924349186127
2,17,16.875378136600478,1.441894606240115
5,6,12.482503978626088,0.9720219281858622
6,8,16.959940816089283,1.3330787533200663
6,13,18.035033411840807,1.2850220104978203
6,19,14.3871515978424,1.238264798011018
7,8,14.877202400600257,1.1698134708994563
7,15,15.21378719871466,1.391501610737209
7,18,13.37370978119184,0.9424383568065712
8,13,12.483251675572237,0.8806499384362367
8,18,17.665122059137467,1.232434713099695
9,15,12.742805822987103,1.2789616271673354
9,20,13.10276491013962,1.0432851623093342
13,18,17.433865563239014,1.1240257418301447
13,19,15.08962602792888,1.1437137840262581
13,21,16.44613985669041,1.1977827468855826
13,25,17.273900811914572,1.1537599535555094
13,26,20.732279740672617,1.3624476018158305
14,17,10.711971910220123,1.010459339003813
14,22,11.6366766963166,1.1047914998128296
15,18,16.56735059464232,1.2966569170345486
15,20,9.61103824133705,0.812627518026715
17,19,16.347207363290742,1.5080074478758831
17,22,13.586503738928489,1.2326332945523597
17,23,12.070430357762636,1.0343894829786278
18,20,20.238018790653584,1.3591635242829683
18,26,17.25133122190686,1.122792436609628
18,28,16.327722094492856,1.1956810991937892
19,21,9.230344464375683,0.8205252090499724
19,23,15.765661009192002,1.3787823805197086
21,23,13.808374013663245,1.1459160796408332
21,25,15.44794529125327,1.1623427586588615
22,23,13.162047985656653,1.1339520799895124
22,29,14.760576179367417,1.1616958986174952
22,35,12.504547657658783,1.153647241006398
23,29,11.70745788331044,0.8821805314300981
25,26,11.505042565308319,0.7762656520665683
25,36,14.885776516672028,1.1378818550697496
26,28,10.795981684233755,0.8104146498186242
28,33,12.008788082845342,1.0535765335596328
29,35,13.30603460222471,1.055636366463235
29,36,21.583945581075,1.6730951158894327
29,38,14.296295224929462,1.0925875528239537
35,38,12.447040493892134,1.103388085278027
38,41,17.75274906525749,1.5044395154491397
41,43,10.315085039338536,0.959663689493901
