from,to,distance,distance normalised by mean labelledImageArea
30409,34930,45.805712831838996,1.1980327371540502
30409,34939,34.60081320655485,1.1265801097432766
30409,37231,34.14680731508581,1.2725684193242164
30409,37919,30.491897640481422,1.0279768688577482
30522,33316,39.69675279389995,1.3952453378668408
30522,35058,48.73864062630389,1.1586536948734334
30522,35612,55.822263578432576,1.2319794090046738
30522,36750,38.486338166289585,0.9325028810413258
30736,35862,32.77074916583384,0.8302240808721599
30736,35871,35.28940450276826,1.0161600656699672
30736,36202,55.622219686294414,1.3848321664370988
30859,35292,26.806783339483307,0.8920583327393864
30859,35761,41.81888803925802,1.1495620348789661
30859,36852,41.84987269466893,1.0878902204751415
30859,37397,81.34628604822717,1.8433000787019476
31371,34789,29.156692669779954,1.019149598234038
31371,37924,31.49636822492398,0.9107482365919799
31567,35058,48.23062277589209,1.1383945838703051
31567,35061,61.13150960953034,1.5369153197814784
31567,35863,31.8607651740444,1.0469593959265417
31567,37397,86.36659740597865,1.8666401463304254
31654,35876,35.88093794259011,1.1017687057391146
31654,36965,34.54926532200067,0.9086586758923755
31660,34744,62.13201053531103,1.7831695897855022
31660,35320,31.3194417429494,0.9078232532287154
31660,38163,53.98751797230544,1.6768291177144161
31776,36048,39.45629323137185,1.3068569736085633
31776,37704,26.624819065112877,0.806827331618938
32080,35047,26.200908430100284,0.9925455269765493
32080,36181,35.79064636144478,0.9325452991692113
32284,35035,48.70460473805327,1.74573970463838
32284,36342,17.986242170336762,0.6268090653815598
32631,33726,28.91348542531669,1.0747720417196382
32631,34737,36.01567729404655,1.1022711037800876
32631,37816,36.83912523676422,0.966008368191967
32919,34825,45.54281302399863,1.268066656793779
32919,35172,65.86087068495223,1.3961963685199628
32919,35339,55.52834330717962,1.2551146860660916
32919,36537,43.92774958747147,1.104766455497271
33091,36069,33.05827060343597,0.9481403688441421
33091,38180,47.5044494982312,1.2428618459559246
33292,36088,25.968159335039513,0.9529262897154664
33292,36459,44.681971268062924,1.1241352237457507
33292,37008,33.712282587508064,0.9479855046201967
33292,37238,32.572151019851304,1.1607112443596315
33316,35058,55.507685622083,1.3542770755945208
33316,35612,46.94214932147867,1.0593520940974857
33316,36844,31.338026534649565,1.03983148598153
33669,35709,44.29217588073539,1.0808347912764487
33669,35980,39.314829245591284,1.3692160894586898
33669,35990,26.941789806915224,0.8164975396917332
33669,38018,35.92570782823909,1.1749606831752792
33726,35155,26.32417871463417,0.936988648259682
33726,37816,24.429279400137833,0.6318581919996793
33746,34711,29.99069036511832,1.0343188642813652
33746,36552,25.938514163498244,0.8156551716905982
33746,37361,56.884575672496666,1.258980431250991
33746,38065,56.610943797908895,1.3972951566680114
33896,36797,24.494575862627293,0.9385377191742036
33896,36856,45.14455049992191,1.635330280753394
33896,37480,21.20922997399949,0.7633724883376477
33896,38033,58.334647046159446,1.550996515684815
33910,35567,46.86080486422425,1.353505472839537
33910,36818,55.26487258494404,1.2584420308742599
33941,34744,59.78664718781276,1.8627568920479172
33941,34977,54.96298488473859,1.5340767290252832
33973,37627,29.08359165852796,1.0298764874480748
33973,38140,45.12235140869766,1.2189893191848689
33975,34255,58.62332600799785,1.4438585921726803
33975,34646,37.17672890882141,0.9848200577237619
33975,36048,47.65999110585314,1.4131447649873168
33975,37117,45.14528576728695,1.2487211714730033
34009,34012,39.62017672411369,1.3558197843954347
34009,34276,26.798573989859978,0.9339585794877577
34009,34662,36.507862413595205,1.06982109664882
34009,37287,30.171543196363046,1.0093806721232135
34012,34276,29.67276330542875,1.0265284514895083
34012,34536,44.84124436999935,1.2217037033394176
34012,36180,53.02039367242478,1.4179498194878433
34012,37301,23.013543943730177,0.6948885074239756
34047,34690,41.467527081440466,1.4336349012554535
34047,35183,33.42846972207971,1.0574280903739335
34047,35688,48.64191686446989,1.351372136358535
34047,37271,37.13121868791813,0.9091763818477182
34055,35285,68.35381624635161,1.6605363520223275
34055,36847,21.617256819726233,0.8367328533960706
34055,37377,37.93757716091001,0.9599022102803103
34081,35010,60.71658311151987,1.239013317233668
34081,36623,36.931630673583854,0.9021262230627227
34081,37564,39.918695738964225,0.86323053263052
34104,34112,23.975986424754257,0.7190420065871584
34104,34588,43.48298552825002,1.2891188967205611
34112,34588,42.448838604253964,1.0882815136244102
34112,35123,33.37701706758709,0.7817682183687702
34135,34881,55.71487084253182,1.298589700440168
34135,37117,42.01981178265795,1.27559620227405
34135,38140,39.12296507679344,1.0620012713926184
34148,34536,35.67068302303726,0.911572490784298
34148,34541,42.30890471803777,0.9622957191032766
34148,37470,37.73408851741357,1.066539141804242
34150,34541,38.22510698807785,0.9307266022922984
34150,37219,54.01117309075967,1.3523752312100892
34150,37470,59.40077215196787,1.873333928215712
34150,37477,42.31963503635163,1.2960588235831545
34207,35831,31.03607829623448,0.9515355247781582
34207,35857,29.291143324220034,1.0786516783158284
34207,37771,27.549916792796278,0.9109324534080947
34215,34961,24.47127119808041,0.7909498473982864
34215,35123,50.525561487429336,1.3676464964319166
34255,34641,20.190072562772038,0.5683319795180998
34255,35086,73.35632097788165,1.7244112540565335
34255,36556,36.452056459958435,0.993004833965065
34255,37947,27.024599060115555,0.7591774064577477
34266,34767,30.723894117121628,0.681493184365754
34266,38140,45.57368824793534,1.1411677517046324
34276,34536,42.47708370509916,1.1706743316312787
34276,34662,37.747962609921075,1.1149997657617075
34297,35053,36.17036870879256,1.266995475513235
34297,36748,38.43537893152613,1.0992193213882056
34297,37973,30.04562258050246,0.6966847329455451
34344,35857,50.56802658755827,1.5474187884101378
34344,36435,31.47569081052872,0.8760806938341411
34344,37044,56.94369760230189,1.3501768252893138
34344,37128,34.047827241837275,1.076883383795634
34344,37136,36.375779661747465,1.0189493898806417
34349,35709,52.23712433530871,1.0395988015101953
34349,36818,39.42405074218651,0.7367520829210749
34349,36946,46.907111813908365,0.8802939123189544
34360,35709,26.191581610319012,0.678241880411595
34360,36946,66.65450771320722,1.5685224269147944
34362,34627,42.68432346295299,0.9971271882599914
34362,35705,41.18739722730727,0.9766767389429993
34362,35884,35.792907687976395,0.8648329810273175
34362,37271,69.54419803441549,1.4204249112468166
34362,37314,50.96018125320984,1.0569842699569396
34366,35785,24.078471223065613,0.9443725082573062
34366,38018,35.05862001120408,1.2459028778650805
34366,38019,54.73134878303292,1.2941871446692088
34456,34939,40.97689112994785,1.283095983346429
34456,37429,32.25129299991081,0.9879564444260148
34456,37477,42.61668108733481,1.2736927188415177
34501,34751,50.96121635410597,1.521847135772021
34501,34977,48.048592408206936,1.2805286207892554
34501,35086,42.31545879888342,1.1912191328157098
34501,37947,40.08378966477597,1.494470964893035
34510,35513,49.49370109832162,1.4423475937404842
