from,to,distance,distance normalised by mean labelledImageArea
6,7,10.783948038908699,0.9355352147762596
6,8,16.751307243991167,1.2157754501534326
6,12,12.763321057439857,1.0416407663508156
7,9,12.5157206772653,0.9786523381959932
7,12,15.003009294256254,1.162447245997137
8,10,18.9263066456701,1.1965650064149826
8,12,18.333674080876623,1.226219167915001
8,21,23.669458945324365,1.4329532947993047
8,22,14.236308261767812,0.9403633481433413
9,11,14.345048656944211,0.9439708219336136
10,20,14.746918516870307,1.053086719052355
10,22,13.800838844889395,0.938743620086327
10,26,19.969966497556705,1.263875218940651
10,29,24.1977637962601,1.5643060542388543
11,25,13.74416496783418,0.9356216773402322
11,28,21.280089995892933,1.3721778750012465
11,32,18.862290471212347,1.4352534099568823
12,21,12.29496235988192,0.8052281356760768
17,25,12.327096739908544,1.0955637897445751
20,23,9.759052140447583,0.920994200747574
20,26,16.2629259620039,1.1259101921904193
21,22,19.30583413668458,1.2493395034886856
21,28,17.311921974718405,1.1182046704264015
21,33,17.56634508970385,1.0916968905542719
21,36,24.383668426412036,1.5750567745114867
22,29,16.654402519605412,1.1272273295834219
23,26,15.888684720443266,1.2337969315879134
26,29,15.040547988494586,0.9478075499623722
26,37,19.568064712536696,1.2456241739407836
26,39,15.196243211843862,1.1246655426126693
28,35,16.946216473935614,1.2247359596933343
28,36,15.463259302848357,1.101947454547397
29,33,20.240236868876025,1.310833300231408
29,41,16.33304604691889,1.131493035805444
32,35,9.45572329381757,0.8503092670954522
33,36,15.180376561269567,1.032552945965095
33,41,16.377509567029392,1.1428956655863494
33,42,22.45525887316451,1.4343388781704567
33,44,18.96026401766708,1.2851874529571758
35,36,14.374257434320867,1.0389188379871626
35,40,14.549329636764353,1.1397035945892042
35,50,18.80707843069326,1.4775217796888556
36,42,14.89321954284014,0.9910250755406274
37,39,11.770995965002802,0.910434087781852
37,48,23.714646511543403,1.5874440559112153
37,51,15.096207693606651,1.032306411023259
39,48,15.240719857623143,1.2088498266047056
40,50,12.266695360077078,1.0403550408075788
41,44,13.92032532804915,1.016326127278058
41,48,13.587523447203552,0.9726996501201911
42,44,17.278237911828096,1.1459148832649002
42,52,14.641393431597189,1.1341507511389237
42,60,17.327401331990078,1.2479550361013663
42,70,19.53808519645357,1.1873948982917872
44,48,19.9257045014589,1.3834830266726992
44,57,16.609527448622693,1.3529626236601675
44,60,10.47606799290545,0.8147274041682153
48,51,15.398239828669565,1.0737645760186296
48,57,12.529884949731407,0.9960679492802942
50,52,13.27416188930902,1.275542622466726
50,59,12.355377799745538,1.174350393905584
50,70,16.696266769986796,1.1456367157388585
52,70,10.849308621001141,0.8028486553274883
57,60,16.659135308259188,1.5458038469920303
57,65,9.875950168071487,0.8537689011934259
59,70,14.36207513094679,1.055897123115786
