Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
3584,39.4791,39.4791,22.0442,23.8547,10.6791
3648,22.7003,22.7003,-0.378703,-9.71165,17.3823
3392,31.4843,31.4843,8.38331,22.4508,15.2676
3520,26.8625,26.8625,-23.2001,-2.58086,15.9953
3616,28.7688,28.7688,-5.45261,-7.29312,17.7254
3360,26.4217,26.4217,26.3923,-15.6711,11.9013
3488,38.1297,38.1297,16.3681,15.4826,16.0047
3424,49.5657,49.5657,9.43806,17.7099,16.6719
3552,35.5674,35.5674,20.3661,1.59646,15.9717
3472,42.266,42.266,-32.5092,5.73565,11.9491
3536,56.715,56.715,-22.0594,10.3918,16.5196
3632,33.1145,33.1145,-4.0151,-28.3085,13.0175
3312,46.6273,46.6273,37.8815,9.26349,5.94607
3336,48.5669,48.5669,20.4644,-20.7514,12.4215
3464,33.3953,33.3953,-35.8015,-18.3771,6.75998
3656,33.6532,33.6532,-0.295878,-42.4623,5.22078
3528,36.9789,36.9789,4.49185,-45.0237,2.14126
3624,19.1653,19.1653,34.444,-16.9073,7.9218
3304,43.4406,43.4406,-33.7468,-1.55929,10.5502
3608,38.3806,38.3806,-9.07658,33.6402,10.0509
3480,21.116,21.116,36.7413,-7.80011,8.59642
3416,30.8692,30.8692,35.4881,-31.4327,-0.523817
3544,49.9926,49.9926,4.66165,-38.2668,7.41144
3448,41.603,41.603,14.5202,-32.8955,8.59995
3588,43.0673,43.0673,-11.6865,2.34401,18.3026
3652,33.8537,33.8537,-1.10174,33.9527,11.0419
3396,42.5883,42.5883,31.9127,12.5518,9.35136
3620,34.3,34.3,-6.88165,12.0461,18.2444
3364,24.429,24.429,-6.31725,26.1251,14.1238
3556,37.3705,37.3705,21.3185,17.8396,13.6279
3348,33.9699,33.9699,-13.7767,29.1699,11.5027
3668,25.9824,25.9824,-26.8823,-32.3766,8.23405
3284,26.8992,26.8992,2.2085,2.08967,18.5519
3636,31.707,31.707,-3.89988,-0.22556,18.3172
3380,40.5709,40.5709,0.290796,11.0804,18.403
3316,31.5377,31.5377,-28.4262,0.326847,14.2086
3596,29.0866,29.0866,42.671,-19.8785,2.08285
3660,29.3437,29.3437,0.0999444,30.2675,12.5319
3532,24.5593,24.5593,-21.0817,-27.7459,11.4279
3628,24.3445,24.3445,-3.4184,-48.4449,0.147675
3372,29.5027,29.5027,-0.952679,-46.5756,1.72513
3500,32.8974,32.8974,9.34854,-42.1033,3.62875
