Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
1024,0.0,pavement cell,19.2776,9.09242,12.862
832,3.0,peripheral cells,7.73465,32.3267,10.74
960,0.0,pavement cell,-4.39294,-21.3052,15.4953
544,0.0,pavement cell,15.1752,-11.7081,14.5404
416,3.0,peripheral cells,22.5299,24.0532,7.0196
992,0.0,pavement cell,-4.78977,24.4049,14.3488
400,0.0,pavement cell,-1.82111,4.61144,17.3135
912,0.0,pavement cell,17.9699,19.8328,10.7464
848,0.0,pavement cell,-12.4756,3.65243,17.7953
976,3.0,peripheral cells,-3.56042,34.1252,12.5893
752,0.0,pavement cell,21.1435,-9.78886,12.8765
840,0.0,pavement cell,-35.5527,6.28683,12.5455
712,0.0,pavement cell,4.29242,21.3828,13.9171
936,3.0,peripheral cells,-22.0684,-34.7245,11.1238
872,0.0,pavement cell,-29.9657,-6.25385,15.0494
488,0.0,pavement cell,-35.9231,-7.85897,12.4905
792,0.0,pavement cell,-6.85639,27.9345,13.8358
920,0.0,pavement cell,-22.079,19.7788,13.9252
984,0.0,pavement cell,-17.5085,6.78998,17.2786
888,0.0,pavement cell,-15.0865,29.3825,12.8534
1016,0.0,pavement cell,-22.616,2.54103,16.9071
516,0.0,pavement cell,-26.2756,-12.8737,15.3773
900,0.0,pavement cell,-27.9887,15.8807,13.4507
580,0.0,pavement cell,-0.341678,-24.9488,14.1651
836,0.0,pavement cell,-33.2726,-15.7011,12.9037
708,0.0,pavement cell,2.55438,13.7658,15.5807
932,0.0,pavement cell,-3.79431,-34.8262,10.5257
740,0.0,pavement cell,-6.75016,-1.75934,18.1324
484,0.0,pavement cell,9.35471,-26.8264,11.8307
916,0.0,pavement cell,14.4424,-18.6516,13.4158
468,0.0,pavement cell,5.03609,-3.15165,16.9848
692,0.0,pavement cell,-9.1546,-31.3463,12.4976
948,0.0,pavement cell,-3.92912,-28.7039,13.1233
884,0.0,pavement cell,-11.2625,25.0261,14.2681
524,0.0,pavement cell,-23.8546,26.9701,11.2524
780,3.0,peripheral cells,-42.0166,-19.4226,7.51757
588,3.0,peripheral cells,-8.20184,-43.4868,5.90208
940,3.0,peripheral cells,12.7796,32.1968,8.93458
876,3.0,peripheral cells,-30.136,26.5978,8.70638
492,3.0,peripheral cells,28.979,-8.74333,8.91279
892,0.0,pavement cell,-25.6623,-4.27591,16.3576
508,0.0,pavement cell,10.8938,-13.8996,15.1816
1020,0.0,pavement cell,6.07393,28.5699,11.983
1026,3.0,peripheral cells,30.3742,7.12199,8.24738
962,3.0,peripheral cells,30.3392,14.5152,6.28771
802,0.0,pavement cell,-38.2112,-19.3748,10.105
674,0.0,pavement cell,-8.79995,-39.7732,8.50098
914,0.0,pavement cell,-23.8169,-20.1755,14.6157
594,0.0,pavement cell,24.1242,-13.816,10.8507
978,0.0,pavement cell,16.271,-4.24767,14.6793
818,3.0,peripheral cells,-35.1258,-27.6536,10.2812
946,3.0,peripheral cells,-21.3387,33.2995,10.0632
778,0.0,pavement cell,5.85673,17.0972,14.4884
650,0.0,pavement cell,0.47313,-7.80408,17.4963
970,0.0,pavement cell,-20.0025,15.6184,15.4641
938,3.0,peripheral cells,14.1608,29.5749,9.11245
874,0.0,pavement cell,11.6152,24.1272,11.745
490,0.0,pavement cell,9.21203,11.7434,14.9497
1002,0.0,pavement cell,-15.3008,-33.2683,12.0146
922,3.0,peripheral cells,-25.2189,30.2703,9.47702
986,0.0,pavement cell,-15.3034,22.9333,14.2959
698,0.0,pavement cell,4.62494,-13.6042,16.2656
1018,0.0,pavement cell,-1.75803,18.5114,15.1869
646,0.0,pavement cell,0.759166,-17.7752,15.9763
390,0.0,pavement cell,-1.68651,-37.9945,8.46438
902,0.0,pavement cell,19.3655,14.8013,11.5618
550,0.0,pavement cell,-17.7044,26.6246,13.0438
806,3.0,peripheral cells,-38.2545,15.4211,8.83628
934,3.0,peripheral cells,-20.39,-39.3199,9.11976
870,3.0,peripheral cells,-28.4981,-30.0946,11.6764
918,0.0,pavement cell,-25.162,6.12025,16.1629
854,0.0,pavement cell,-31.9086,-11.2748,13.9694
982,0.0,pavement cell,-16.061,-10.5729,17.3655
694,0.0,pavement cell,4.45816,-22.7991,14.1743
782,3.0,peripheral cells,-40.9326,-7.95827,9.69294
846,3.0,peripheral cells,-34.4587,21.9315,8.57461
974,3.0,peripheral cells,15.2423,-27.0701,9.9828
558,0.0,pavement cell,-13.3539,-26.8629,14.0676
878,0.0,pavement cell,-8.26194,-12.3873,17.4838
750,3.0,peripheral cells,5.86737,-38.0606,6.92942
606,0.0,pavement cell,-2.13326,29.5446,13.1806
574,3.0,peripheral cells,33.601,-2.57222,6.80966
702,0.0,pavement cell,-14.8943,18.7056,15.2848
510,0.0,pavement cell,10.4191,19.8041,13.0898
1025,0.0,pavement cell,22.5541,2.80847,12.559
705,0.0,pavement cell,0.513559,1.54759,17.4103
961,0.0,pavement cell,-19.8965,-13.8711,16.4555
481,3.0,peripheral cells,-38.9485,7.39668,10.467
913,3.0,peripheral cells,14.2921,-31.1585,8.368
817,0.0,pavement cell,8.4568,-18.8765,14.6028
945,0.0,pavement cell,-22.1589,23.4683,12.8583
521,3.0,peripheral cells,-11.5506,35.2004,12.2101
969,0.0,pavement cell,-18.6278,11.8337,16.4942
809,3.0,peripheral cells,8.57351,-32.6421,9.15197
873,0.0,pavement cell,-29.6201,0.585579,15.474
1001,3.0,peripheral cells,-14.8551,-41.258,8.13298
857,0.0,pavement cell,-32.2192,19.1608,10.8441
729,0.0,pavement cell,26.9697,4.18033,10.5489
985,0.0,pavement cell,-3.30399,11.8468,16.4308
825,0.0,pavement cell,8.68081,0.192115,16.2611
761,3.0,peripheral cells,-43.5536,-13.7648,7.14486
1017,0.0,pavement cell,-9.15604,1.41539,17.9857
773,0.0,pavement cell,-8.12344,19.247,15.3776
901,0.0,pavement cell,-27.6433,22.5312,11.4616
837,0.0,pavement cell,-33.631,-0.72395,13.8799
709,3.0,peripheral cells,26.66,-16.6032,8.6596
869,0.0,pavement cell,9.27401,-7.95187,16.0847
853,0.0,pavement cell,-32.6722,-23.1551,11.9757
469,3.0,peripheral cells,32.7798,1.89043,7.38296
981,0.0,pavement cell,15.6476,7.18051,14.3181
757,0.0,pavement cell,-7.36713,8.42894,17.174
501,0.0,pavement cell,-31.6216,7.06622,14.1388
