from,to,distance,distance normalised by mean labelledImageArea
2,3,21.577946147270527,1.1514720110949763
2,4,18.49357190858766,0.9787791094068096
2,5,21.30676899774475,1.200035299416987
3,5,19.350419293698618,1.099864336430409
4,5,19.610171923059774,1.1042660856586026
4,11,22.093699657614728,1.2742720095852342
5,11,19.14865179183756,1.1901672438841093
5,12,20.741371603265726,1.2255984919310958
5,13,22.264057085424106,1.4723000556437438
9,13,18.733799953130973,1.154727511024519
9,18,19.878011625272272,1.090351691877465
11,12,13.78705498204091,0.8364957554147534
11,23,20.233616217717184,1.2363246019946936
12,13,16.79465914075909,1.0807859473236283
12,23,21.86050962610057,1.2719267975814008
12,27,19.737210994313944,1.083305254142569
13,18,20.524298655215162,1.290610008995503
18,27,26.14974458993472,1.4111788907600575
18,31,26.46057599388671,1.3290746633064885
23,27,20.857620739853516,1.1514267952577921
26,33,23.13391278811718,1.14979085318594
27,36,21.90924857539644,1.1012828873409666
31,47,24.38978682788946,1.2123925704233187
36,39,18.576380849897802,0.9747960117425822
36,49,25.90421011216565,1.2277211679303581
36,51,20.89724748616512,1.1212854978114262
39,51,16.571661741072326,0.9840062870344639
39,57,18.167261534016756,1.0341658671457268
47,52,24.793108192957735,1.1435651050384206
49,51,25.399761189333045,1.3283054214737657
49,52,23.24512614021356,1.0073873754443285
49,56,14.862096169250023,0.8285038261182915
49,63,31.332760885501425,1.4832166029728655
51,55,16.83056529644214,1.0174556710841933
51,56,18.463759718712033,1.2338381547018553
51,57,18.34247380527373,1.0719860938464578
52,63,21.605258103943825,0.951857270779768
52,66,29.39546860621812,1.3008466282028357
55,56,12.94542043766567,0.8540182466561851
55,57,25.779337942519565,1.4918211804744983
55,64,28.13060302113415,1.438211327749238
56,64,26.40686709395494,1.4473572632974137
63,64,16.122490426512574,0.7538920290792828
63,66,22.743479304278885,1.1039318112633285
63,67,22.738598365598296,1.1836166716458236
64,67,24.75570579732019,1.241835940293246
66,67,23.15938163587261,1.2130479406785288
