Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
2304,60.385,60.385,-2.88117,-13.2185,11.5248
2176,22.5999,22.5999,0.966308,6.66518,14.9727
2112,31.99,31.99,3.60906,30.2087,11.3855
2240,53.3574,53.3574,-19.8615,18.8329,10.004
2080,17.6989,17.6989,-18.4999,-26.5961,2.98444
2208,25.7865,25.7865,13.6821,31.2928,9.39256
2192,45.2068,45.2068,-32.8855,6.41986,4.55792
2056,17.1154,17.1154,10.079,-29.4388,2.91265
2248,40.1403,40.1403,-16.4345,1.18526,12.2577
2088,29.2305,29.2305,-12.5978,5.23462,13.5909
2152,38.9827,38.9827,9.33267,-25.1406,5.45647
2072,36.7241,36.7241,29.9165,1.71232,10.0486
2200,51.0774,51.0774,-26.7566,-4.60497,7.12114
2136,45.0264,45.0264,6.48231,3.02147,14.4549
2296,33.4674,33.4674,19.8011,28.3781,9.08256
2308,22.3228,22.3228,-4.11888,8.10151,14.8793
2084,38.5022,38.5022,-17.7615,-29.5614,0.976179
2212,54.0414,54.0414,-24.6813,-11.1384,6.85441
2260,25.3269,25.3269,34.0809,6.61894,9.29133
2100,34.005,34.005,20.3859,16.0329,12.7499
2228,32.197,32.197,-22.2861,24.088,7.88546
2292,23.5493,23.5493,-6.88467,-17.3549,9.8694
2036,37.3759,37.3759,6.48729,33.0457,9.7442
2188,22.3529,22.3529,-28.8734,-20.065,1.49743
2092,30.0364,30.0364,18.9867,-0.00855721,12.5355
2284,29.2376,29.2376,-10.6324,-30.7463,2.1236
2076,46.4606,46.4606,-24.7494,-18.4351,4.49332
2268,44.9033,44.9033,-11.1648,-21.5098,7.47317
2108,41.6122,41.6122,-2.99529,-20.0045,8.92697
2172,15.3995,15.3995,-35.8996,8.88388,2.88243
2306,33.5459,33.5459,-2.13188,-8.41727,12.9159
2178,22.2405,22.2405,-35.2049,1.05597,2.5804
2114,27.1838,27.1838,24.9744,23.9768,9.2517
2242,19.0741,19.0741,-17.4379,37.8153,3.59543
2082,45.9026,45.9026,4.53469,-1.95643,13.9914
2274,41.1208,41.1208,-12.5087,17.8326,12.6398
2066,50.5769,50.5769,-30.174,12.8001,6.16092
2322,52.7223,52.7223,23.4836,4.94685,12.1639
2258,31.6821,31.6821,18.7639,-18.9373,6.60758
2098,37.7249,37.7249,-5.52509,-25.7192,5.88124
2314,18.07,18.07,21.012,-22.4602,3.91579
2250,29.1711,29.1711,-14.9934,23.8473,10.4994
2090,53.0156,53.0156,-13.1438,33.8429,7.03382
2154,26.6036,26.6036,28.9037,-5.79943,8.42155
2074,28.9126,28.9126,-25.7291,26.1134,6.0573
2202,38.6026,38.6026,11.796,7.93726,14.3644
2266,45.373,45.373,-13.1316,-25.7163,4.91269
2106,34.4312,34.4312,1.83342,-27.5645,4.77708
2170,33.9078,33.9078,4.90049,-6.84443,13.1701
2182,37.1483,37.1483,11.9035,-7.01306,12.4219
2086,29.3412,29.3412,-17.5931,14.4411,11.6722
2214,48.3045,48.3045,-23.859,10.5328,9.40431
2262,41.199,41.199,17.321,6.82132,13.5323
2230,26.3512,26.3512,-19.7388,30.1292,6.74505
2294,28.8775,28.8775,-7.36204,15.5037,14.088
2318,26.6682,26.6682,-0.603504,-31.6623,2.37372
2190,50.5387,50.5387,-30.3406,-12.9154,3.19195
2094,41.4846,41.4846,-8.73248,28.1758,10.7617
2158,36.8775,36.8775,7.22772,14.1569,14.8082
2078,41.5042,41.5042,-22.4084,2.21822,10.0155
2206,34.3933,34.3933,30.7384,16.885,9.38204
2270,22.5134,22.5134,-11.4202,0.383464,13.5044
2110,24.3269,24.3269,24.9353,12.1602,11.9567
2238,54.9274,54.9274,-20.1121,-4.46756,10.1876
