from,to,distance,distance normalised by mean labelledImageArea
2,5,15.990229165775121,1.15681254906473
2,16,16.369284149186708,1.2091413223112475
3,4,11.880985814646573,0.7727872649608268
3,7,15.336686240184136,1.3112415567057953
4,5,17.758874620777735,1.0101594526969446
4,7,17.943682797364257,1.1512993209259628
4,15,21.48110241674054,1.3590024746040905
4,17,18.595912480649478,1.2221180105714955
5,14,24.132205398927532,1.3760616540611366
5,16,18.043653887090763,1.1024621644538346
5,19,23.246732173223542,1.4392559119666506
7,11,14.306954853646003,1.0053426291682086
11,15,17.158473427973604,1.1855876469638607
11,20,12.900706534706535,0.9715555150057323
11,24,21.49681526777353,1.3091597472503755
11,27,19.618379900356928,1.1546723218670945
13,22,12.546498762349394,0.8894463598949987
13,25,15.769797615730734,1.0037780881509952
14,16,18.979620618165757,1.0962244918586115
14,18,13.680948291410404,0.7757511005537232
14,19,17.0956891210081,0.9991204674460958
14,26,21.64864582122084,1.213942004892956
14,30,24.42840879244342,1.5698192274396732
15,17,11.825563805383142,1.0033784886172914
15,23,13.821515886172078,0.9652552811793337
15,27,20.45633204184869,1.3303562351602174
16,18,24.44186409604276,1.4838174539174844
17,19,11.558655006833838,0.853626509361775
17,23,17.208775382819866,1.2593763788302133
18,30,18.705172413947746,1.2794719972794992
19,23,21.11308178807883,1.3366998893437965
19,26,17.376969559573233,1.0548741455563329
19,29,21.935629725996492,1.3569400121750883
20,22,12.202092912372176,1.114676955495073
20,24,13.157059104426311,0.969285972626898
22,24,14.143529331416474,0.968775508236625
22,25,14.806246874285241,1.0560798268285212
23,27,16.119399628540776,0.9560818997548532
23,29,17.003714226036813,1.0451338485098893
23,35,21.36856132480006,1.221191787242254
24,25,20.566801144367158,1.2730972160418321
24,27,19.921790104566018,1.1567365164413395
24,32,15.724812041931704,1.0621624856244314
24,34,21.50248322638037,1.2162513131419617
25,34,24.81542230414892,1.4424244806497188
26,29,13.13017928232088,0.7756250614684911
26,36,20.111222210157834,1.2082026921806133
26,39,18.981390695576916,1.3796593994775417
27,32,15.293145589997911,0.990845429167027
27,35,24.854798819079846,1.3527455494767855
27,47,24.753316772019804,1.3492735315244313
29,35,15.767801632402392,0.8841752451615261
29,39,17.800843957455577,1.3295824910586906
30,36,13.513048189337649,0.9526619032910216
32,34,16.373408272900445,1.027018279520034
32,38,14.871606927409259,1.104340881938454
32,47,20.232502719090093,1.2568810380956579
34,38,18.387373748147997,1.109343815876199
34,43,24.401606919310282,1.346218143312717
35,44,17.17459828541564,1.1608673954706725
35,47,15.780292684579646,0.8334407873593196
35,52,25.794214801106218,1.4304558259562306
36,39,13.95515907964521,1.0711095004869946
36,41,18.40413936176396,1.2059584531439718
38,43,19.08362804287291,1.1933527838068279
38,47,12.22009906374198,0.7306978346689322
39,41,10.768472995981892,0.8939444320771401
41,52,19.476178313271127,1.232944469931589
44,47,16.555667142426852,1.1216636365914496
44,48,11.785563823837194,1.0173941587779607
44,52,12.434895398416115,0.915416815638516
47,48,19.83551192248827,1.198738884125287
48,51,12.870952478220783,0.9104940988833441
48,52,18.11434047904204,1.1681356593375778
51,52,19.693208109648353,1.2451005060077474
